customer_id,trans_date,response,month,tran_amount,month_year
CS4992,10/21/2012,0,10,83,2012-10
CS3569,8/17/2014,0,8,61,2014-08
CS2442,4/30/2014,0,4,59,2014-04
CS4160,5/15/2012,0,5,66,2012-05
CS5996,11/18/2011,0,11,69,2011-11
CS2345,6/14/2011,0,6,60,2011-06
CS2246,8/10/2011,0,8,44,2011-08
CS2928,7/16/2013,0,7,67,2013-07
CS1740,9/28/2014,1,9,102,2014-09
CS2298,9/12/2011,1,9,105,2011-09
CS5283,12/1/2012,0,12,63,2012-12
CS6084,8/15/2013,0,8,64,2013-08
CS3237,1/22/2013,0,1,40,2013-01
CS4913,7/22/2014,0,7,53,2014-07
CS2104,10/25/2014,0,10,81,2014-10
CS4645,12/2/2013,0,12,104,2013-12
CS1128,4/23/2014,0,4,105,2014-04
CS4639,7/27/2012,0,7,39,2012-07
CS4310,9/13/2011,0,9,83,2011-09
CS3182,1/18/2013,0,1,48,2013-01
CS3347,7/23/2012,1,7,38,2012-07
CS4231,2/23/2015,0,2,89,2015-02
CS4171,10/31/2014,0,10,53,2014-10
CS3137,8/3/2013,0,8,92,2013-08
CS1249,5/23/2012,0,5,55,2012-05
CS3455,10/3/2011,0,10,98,2011-10
CS1235,5/30/2012,1,5,56,2012-05
CS4454,8/27/2013,0,8,57,2013-08
CS3180,3/9/2014,1,3,65,2014-03
CS2930,1/16/2014,0,1,94,2014-01
CS3838,3/23/2012,0,3,82,2012-03
CS1883,10/12/2014,0,10,57,2014-10
CS5148,11/19/2012,0,11,72,2012-11
CS4952,11/21/2011,1,11,54,2011-11
CS5724,11/4/2011,0,11,85,2011-11
CS1447,3/19/2012,0,3,104,2012-03
CS1693,1/28/2012,0,1,59,2012-01
CS4341,3/17/2014,0,3,87,2014-03
CS3598,8/8/2012,0,8,72,2012-08
CS5659,8/2/2012,0,8,100,2012-08
CS5367,12/1/2014,1,12,41,2014-12
CS1501,2/27/2013,0,2,65,2013-02
CS2134,7/15/2014,0,7,77,2014-07
CS3407,9/17/2014,0,9,62,2014-09
CS3343,4/3/2014,0,4,56,2014-04
CS3506,3/12/2013,0,3,103,2013-03
CS2244,5/5/2013,1,5,86,2013-05
CS1243,12/4/2012,0,12,70,2012-12
CS3061,12/2/2013,0,12,89,2013-12
CS4884,2/10/2015,0,2,78,2015-02
CS1590,4/9/2014,0,4,39,2014-04
CS3176,7/28/2014,0,7,50,2014-07
CS5638,11/12/2014,0,11,68,2014-11
CS2122,10/21/2012,0,10,83,2012-10
CS2177,1/30/2015,1,1,93,2015-01
CS3074,5/27/2011,0,5,61,2011-05
CS3433,12/20/2012,0,12,99,2012-12
CS3418,3/2/2013,0,3,87,2013-03
CS5821,6/23/2012,0,6,70,2012-06
CS2231,1/8/2015,0,1,74,2015-01
CS5356,4/1/2014,1,4,91,2014-04
CS5803,11/28/2014,0,11,96,2014-11
CS5611,12/29/2014,0,12,65,2014-12
CS5012,12/31/2011,0,12,85,2011-12
CS4967,4/7/2013,0,4,98,2013-04
CS2522,10/6/2014,0,10,85,2014-10
CS2328,2/20/2015,0,2,43,2015-02
CS3530,5/13/2013,1,5,88,2013-05
CS5034,6/1/2014,0,6,39,2014-06
CS5784,11/21/2011,0,11,75,2011-11
CS3581,8/17/2011,0,8,93,2011-08
CS3011,12/14/2014,0,12,83,2014-12
CS4152,2/12/2013,0,2,41,2013-02
CS5757,2/8/2014,0,2,56,2014-02
CS5557,1/23/2012,0,1,82,2012-01
CS3988,4/17/2012,0,4,51,2012-04
CS3396,12/25/2011,0,12,87,2011-12
CS4393,2/10/2015,0,2,54,2015-02
CS4629,12/21/2012,0,12,35,2012-12
CS3821,7/3/2013,0,7,73,2013-07
CS3460,9/19/2011,0,9,77,2011-09
CS4948,2/18/2013,0,2,84,2013-02
CS3786,10/17/2011,0,10,71,2011-10
CS5468,6/8/2012,0,6,50,2012-06
CS1545,9/16/2014,0,9,55,2014-09
CS4960,2/16/2014,0,2,77,2014-02
CS3555,8/5/2013,0,8,103,2013-08
CS4587,10/31/2012,0,10,104,2012-10
CS1228,9/27/2011,0,9,57,2011-09
CS5126,12/22/2012,0,12,49,2012-12
CS1453,3/23/2014,0,3,45,2014-03
CS5938,11/20/2012,0,11,61,2012-11
CS3135,7/31/2012,0,7,49,2012-07
CS4444,3/29/2013,0,3,102,2013-03
CS5348,12/6/2014,0,12,64,2014-12
CS1416,11/27/2012,0,11,100,2012-11
CS5400,5/7/2014,0,5,75,2014-05
CS2313,12/23/2012,0,12,59,2012-12
CS5187,1/28/2012,0,1,42,2012-01
CS3426,4/2/2013,0,4,87,2013-04
CS2309,5/31/2011,0,5,60,2011-05
CS4564,3/29/2013,0,3,94,2013-03
CS3291,12/30/2012,0,12,93,2012-12
CS2607,2/19/2013,0,2,50,2013-02
CS1882,9/23/2014,0,9,104,2014-09
CS2248,8/17/2011,0,8,100,2011-08
CS4082,2/15/2015,0,2,49,2015-02
CS3181,4/27/2014,0,4,62,2014-04
CS2462,2/25/2012,0,2,88,2012-02
CS2336,9/22/2013,0,9,86,2013-09
CS3235,7/2/2012,0,7,43,2012-07
CS2748,1/11/2012,1,1,55,2012-01
CS3668,8/25/2012,0,8,86,2012-08
CS1296,1/14/2014,0,1,61,2014-01
CS5356,10/12/2012,1,10,57,2012-10
CS4079,8/21/2012,0,8,68,2012-08
CS4864,1/6/2014,0,1,73,2014-01
CS2860,5/24/2013,0,5,74,2013-05
CS4851,4/23/2013,0,4,94,2013-04
CS5761,1/28/2015,0,1,102,2015-01
CS6082,3/2/2012,0,3,48,2012-03
CS3702,5/22/2011,1,5,45,2011-05
CS1512,4/1/2013,0,4,54,2013-04
CS4569,7/3/2014,0,7,76,2014-07
CS2419,7/6/2014,0,7,95,2014-07
CS3942,5/21/2013,1,5,64,2013-05
CS4604,4/7/2012,1,4,38,2012-04
CS6056,2/21/2013,0,2,98,2013-02
CS2592,9/8/2013,0,9,73,2013-09
CS5152,3/30/2014,0,3,53,2014-03
CS4282,6/13/2011,0,6,46,2011-06
CS4509,8/21/2012,0,8,93,2012-08
CS2252,9/23/2014,0,9,95,2014-09
CS3367,8/27/2013,0,8,98,2013-08
CS4980,1/25/2012,0,1,64,2012-01
CS3128,9/3/2011,0,9,91,2011-09
CS3331,6/30/2013,0,6,99,2013-06
CS4166,12/31/2012,0,12,104,2012-12
CS5063,6/20/2012,0,6,56,2012-06
CS5971,1/15/2014,0,1,94,2014-01
CS5060,10/2/2013,0,10,38,2013-10
CS5810,4/30/2013,0,4,48,2013-04
CS2860,8/1/2011,0,8,78,2011-08
CS4490,9/12/2014,0,9,37,2014-09
CS5976,7/22/2012,0,7,47,2012-07
CS4775,7/30/2012,0,7,86,2012-07
CS4174,11/20/2012,0,11,51,2012-11
CS5211,1/13/2015,0,1,85,2015-01
CS3450,10/26/2012,0,10,80,2012-10
CS3945,11/17/2012,0,11,80,2012-11
CS2524,4/12/2012,0,4,55,2012-04
CS3379,10/7/2014,0,10,101,2014-10
CS4349,2/5/2012,0,2,87,2012-02
CS2776,11/1/2012,0,11,70,2012-11
CS1839,11/13/2013,1,11,77,2013-11
CS1322,11/25/2013,0,11,84,2013-11
CS3593,5/25/2012,0,5,81,2012-05
CS1981,5/21/2011,0,5,71,2011-05
CS4054,8/16/2011,0,8,99,2011-08
CS4533,1/21/2015,1,1,53,2015-01
CS2896,12/29/2011,0,12,80,2011-12
CS5616,10/12/2013,0,10,37,2013-10
CS3791,7/3/2014,0,7,49,2014-07
CS1951,5/29/2011,0,5,73,2011-05
CS2473,6/16/2013,0,6,81,2013-06
CS5894,8/17/2013,0,8,68,2013-08
CS1633,12/19/2012,0,12,62,2012-12
CS1977,7/1/2013,0,7,38,2013-07
CS6011,2/21/2014,0,2,55,2014-02
CS6044,10/17/2013,0,10,36,2013-10
CS4951,10/30/2013,0,10,90,2013-10
CS2798,8/2/2011,0,8,69,2011-08
CS2197,9/21/2012,0,9,70,2012-09
CS3011,2/3/2014,0,2,65,2014-02
CS1654,12/16/2014,0,12,85,2014-12
CS2424,12/5/2013,0,12,101,2013-12
CS3530,4/20/2014,1,4,40,2014-04
CS1803,7/18/2013,1,7,80,2013-07
CS4627,6/22/2014,0,6,50,2014-06
CS5154,8/5/2012,0,8,78,2012-08
CS3368,12/4/2012,1,12,38,2012-12
CS2435,12/19/2013,0,12,86,2013-12
CS4353,2/7/2015,0,2,75,2015-02
CS5305,3/14/2012,1,3,86,2012-03
CS3539,6/1/2013,0,6,64,2013-06
CS2087,11/29/2012,0,11,52,2012-11
CS5569,8/7/2011,0,8,56,2011-08
CS5038,11/15/2014,0,11,75,2014-11
CS4895,1/21/2013,0,1,43,2013-01
CS2873,12/26/2011,0,12,87,2011-12
CS5184,2/9/2013,0,2,51,2013-02
CS1930,4/19/2013,0,4,76,2013-04
CS4267,5/20/2012,1,5,38,2012-05
CS5109,8/1/2014,0,8,91,2014-08
CS5778,11/25/2012,0,11,65,2012-11
CS3400,3/2/2012,0,3,97,2012-03
CS2578,9/11/2013,1,9,47,2013-09
CS3374,10/25/2011,0,10,49,2011-10
CS1492,9/11/2011,0,9,101,2011-09
CS4121,1/21/2013,0,1,50,2013-01
CS5623,3/1/2015,0,3,100,2015-03
CS5118,2/26/2012,0,2,65,2012-02
CS3838,8/21/2014,0,8,42,2014-08
CS3713,10/1/2013,0,10,50,2013-10
CS3104,6/12/2011,0,6,51,2011-06
CS4964,4/30/2012,0,4,86,2012-04
CS5534,7/20/2014,0,7,40,2014-07
CS4723,1/1/2014,0,1,88,2014-01
CS3353,12/4/2014,0,12,94,2014-12
CS3789,2/13/2014,0,2,102,2014-02
CS4141,2/4/2014,0,2,88,2014-02
CS1626,12/23/2012,0,12,38,2012-12
CS2653,4/7/2012,1,4,81,2012-04
CS5227,1/13/2014,0,1,49,2014-01
CS4299,6/12/2013,0,6,36,2013-06
CS4675,11/2/2011,0,11,85,2011-11
CS1474,5/29/2012,0,5,37,2012-05
CS4892,5/23/2012,0,5,60,2012-05
CS3864,8/3/2014,0,8,78,2014-08
CS4259,2/5/2012,0,2,55,2012-02
CS4674,12/19/2014,0,12,75,2014-12
CS4904,6/15/2014,0,6,60,2014-06
CS1663,3/15/2012,1,3,53,2012-03
CS4527,12/12/2012,0,12,99,2012-12
CS3886,4/10/2012,1,4,85,2012-04
CS6090,9/26/2012,0,9,93,2012-09
CS5633,7/21/2011,0,7,54,2011-07
CS1971,3/9/2013,0,3,39,2013-03
CS2411,9/26/2013,0,9,71,2013-09
CS2168,1/29/2015,0,1,65,2015-01
CS5716,3/19/2012,0,3,100,2012-03
CS3069,12/15/2011,0,12,62,2011-12
CS4123,10/16/2012,0,10,60,2012-10
CS4310,9/29/2014,0,9,61,2014-09
CS1522,4/21/2013,0,4,90,2013-04
CS6085,9/24/2013,0,9,65,2013-09
CS1425,1/4/2015,0,1,83,2015-01
CS1398,8/2/2014,1,8,56,2014-08
CS3410,7/19/2011,0,7,69,2011-07
CS5930,4/15/2014,0,4,35,2014-04
CS3658,5/28/2012,1,5,37,2012-05
CS1743,4/12/2014,0,4,73,2014-04
CS5345,10/7/2014,0,10,84,2014-10
CS4853,2/12/2014,0,2,45,2014-02
CS4654,4/30/2014,0,4,83,2014-04
CS4355,9/30/2014,0,9,77,2014-09
CS1609,2/2/2012,0,2,45,2012-02
CS3857,11/8/2013,0,11,53,2013-11
CS4790,12/24/2013,0,12,103,2013-12
CS3261,7/31/2012,0,7,72,2012-07
CS5896,9/28/2012,0,9,78,2012-09
CS4499,10/19/2012,0,10,46,2012-10
CS2305,6/10/2011,0,6,71,2011-06
CS4363,10/9/2014,0,10,102,2014-10
CS5777,7/29/2011,0,7,97,2011-07
CS4557,9/29/2012,0,9,93,2012-09
CS5019,11/6/2012,0,11,67,2012-11
CS4285,1/27/2015,0,1,38,2015-01
CS5264,2/13/2013,0,2,79,2013-02
CS3960,5/26/2012,0,5,48,2012-05
CS2263,1/5/2013,0,1,96,2013-01
CS2721,9/21/2013,0,9,88,2013-09
CS3317,2/15/2014,0,2,41,2014-02
CS4849,10/3/2011,0,10,73,2011-10
CS2745,6/21/2012,0,6,84,2012-06
CS3373,11/3/2012,0,11,88,2012-11
CS2287,3/21/2013,0,3,59,2013-03
CS5050,3/3/2015,0,3,38,2015-03
CS3925,11/2/2011,0,11,35,2011-11
CS2528,4/16/2013,0,4,102,2013-04
CS2006,7/12/2011,0,7,100,2011-07
CS1257,3/11/2013,0,3,89,2013-03
CS5855,2/26/2015,0,2,63,2015-02
CS3411,2/28/2015,0,2,48,2015-02
CS5566,11/20/2011,0,11,79,2011-11
CS5050,11/2/2013,0,11,97,2013-11
CS3076,5/23/2014,0,5,69,2014-05
CS2898,7/14/2012,0,7,62,2012-07
CS4839,12/29/2011,1,12,57,2011-12
CS5208,2/14/2015,0,2,49,2015-02
CS2148,8/20/2013,1,8,97,2013-08
CS1306,1/21/2012,0,1,72,2012-01
CS4343,1/31/2012,0,1,59,2012-01
CS2699,11/23/2013,0,11,64,2013-11
CS6005,2/16/2013,0,2,52,2013-02
CS2540,8/28/2014,0,8,87,2014-08
CS2934,4/11/2013,0,4,77,2013-04
CS1791,6/4/2014,0,6,78,2014-06
CS5217,6/15/2012,0,6,42,2012-06
CS2329,2/11/2014,0,2,67,2014-02
CS4724,10/29/2012,0,10,97,2012-10
CS1909,8/26/2012,0,8,39,2012-08
CS3421,6/8/2012,0,6,41,2012-06
CS6025,2/20/2014,0,2,77,2014-02
CS4665,12/27/2013,0,12,68,2013-12
CS3708,11/19/2013,0,11,77,2013-11
CS3359,3/13/2013,0,3,39,2013-03
CS5382,10/29/2011,1,10,46,2011-10
CS4703,5/25/2011,0,5,53,2011-05
CS1433,12/20/2014,0,12,99,2014-12
CS3001,6/19/2011,0,6,100,2011-06
CS4924,8/3/2014,1,8,56,2014-08
CS4136,1/7/2014,1,1,79,2014-01
CS4224,5/12/2013,0,5,80,2013-05
CS1332,7/12/2012,0,7,59,2012-07
CS2962,10/25/2014,0,10,71,2014-10
CS1839,2/6/2014,1,2,52,2014-02
CS6025,9/8/2011,0,9,88,2011-09
CS1903,11/23/2012,0,11,91,2012-11
CS3080,3/27/2013,0,3,65,2013-03
CS2967,12/19/2012,0,12,97,2012-12
CS4084,2/11/2015,0,2,53,2015-02
CS3758,4/2/2014,0,4,55,2014-04
CS2376,5/21/2014,0,5,58,2014-05
CS6101,6/25/2011,0,6,71,2011-06
CS4282,9/28/2013,0,9,58,2013-09
CS3595,2/17/2013,1,2,81,2013-02
CS5043,3/22/2014,0,3,85,2014-03
CS3785,5/2/2012,0,5,95,2012-05
CS5370,10/3/2014,1,10,61,2014-10
CS2269,9/24/2014,0,9,53,2014-09
CS2979,9/29/2011,0,9,98,2011-09
CS3678,9/5/2012,0,9,78,2012-09
CS2927,12/31/2012,0,12,84,2012-12
CS4491,3/9/2014,0,3,57,2014-03
CS1844,11/25/2011,0,11,97,2011-11
CS3683,9/14/2013,0,9,38,2013-09
CS5057,12/4/2013,0,12,90,2013-12
CS2384,8/3/2013,0,8,69,2013-08
CS3655,4/29/2012,1,4,91,2012-04
CS3810,8/21/2013,0,8,71,2013-08
CS5241,10/26/2012,0,10,83,2012-10
CS3890,12/22/2011,0,12,47,2011-12
CS3155,11/6/2012,0,11,68,2012-11
CS3160,9/15/2011,0,9,78,2011-09
CS4573,8/3/2012,0,8,37,2012-08
CS1558,1/25/2012,0,1,86,2012-01
CS2243,1/28/2012,0,1,92,2012-01
CS2209,10/9/2012,0,10,67,2012-10
CS5182,7/28/2012,0,7,86,2012-07
CS6085,9/12/2014,0,9,87,2014-09
CS4462,7/8/2012,0,7,70,2012-07
CS2989,7/15/2012,0,7,58,2012-07
CS1683,8/22/2013,0,8,82,2013-08
CS4418,7/23/2012,0,7,79,2012-07
CS3404,9/21/2014,0,9,84,2014-09
CS3052,12/31/2011,1,12,92,2011-12
CS2618,8/10/2014,0,8,90,2014-08
CS5489,1/22/2012,0,1,104,2012-01
CS1396,3/15/2013,0,3,53,2013-03
CS2904,10/19/2012,0,10,46,2012-10
CS3281,9/7/2013,1,9,53,2013-09
CS4026,12/27/2014,0,12,91,2014-12
CS3249,8/9/2012,1,8,35,2012-08
CS2591,5/17/2012,0,5,83,2012-05
CS5420,5/15/2014,0,5,43,2014-05
CS5721,3/27/2013,0,3,97,2013-03
CS5065,1/2/2014,0,1,79,2014-01
CS1826,4/15/2013,1,4,95,2013-04
CS4578,9/5/2013,1,9,98,2013-09
CS1948,3/5/2013,0,3,94,2013-03
CS3930,6/9/2013,0,6,41,2013-06
CS6096,10/31/2011,0,10,103,2011-10
CS3157,3/20/2012,0,3,100,2012-03
CS2232,1/20/2013,0,1,97,2013-01
CS2502,3/4/2014,0,3,91,2014-03
CS1862,7/16/2014,0,7,60,2014-07
CS4054,6/12/2013,0,6,80,2013-06
CS5791,6/27/2012,0,6,36,2012-06
CS5484,11/4/2012,1,11,54,2012-11
CS1938,7/4/2013,0,7,53,2013-07
CS4203,11/20/2012,0,11,79,2012-11
CS5514,8/18/2012,1,8,70,2012-08
CS1549,5/5/2012,0,5,88,2012-05
CS4587,5/19/2013,0,5,46,2013-05
CS1194,3/24/2014,0,3,52,2014-03
CS2787,10/29/2011,0,10,45,2011-10
CS1583,9/16/2013,0,9,84,2013-09
CS2615,4/29/2013,0,4,98,2013-04
CS3163,6/14/2012,0,6,40,2012-06
CS3250,11/21/2011,0,11,72,2011-11
CS2119,12/9/2014,0,12,104,2014-12
CS5983,9/3/2014,0,9,38,2014-09
CS5531,5/17/2011,0,5,58,2011-05
CS1820,10/17/2013,0,10,94,2013-10
CS5131,4/6/2013,0,4,91,2013-04
CS2512,6/7/2014,0,6,88,2014-06
CS2531,3/8/2014,0,3,46,2014-03
CS5620,6/8/2013,1,6,55,2013-06
CS2913,2/13/2012,1,2,55,2012-02
CS4239,2/17/2012,0,2,77,2012-02
CS4654,7/16/2013,0,7,48,2013-07
CS5942,11/24/2011,0,11,101,2011-11
CS4721,5/3/2012,0,5,35,2012-05
CS2687,12/22/2013,0,12,81,2013-12
CS2305,2/6/2015,0,2,58,2015-02
CS3525,4/29/2012,0,4,57,2012-04
CS3928,4/30/2012,0,4,66,2012-04
CS4043,10/24/2011,0,10,84,2011-10
CS5742,8/16/2011,0,8,53,2011-08
CS3641,10/24/2011,0,10,84,2011-10
CS3071,8/13/2012,0,8,51,2012-08
CS3341,12/13/2012,0,12,73,2012-12
CS4428,5/12/2012,0,5,80,2012-05
CS4074,7/23/2011,0,7,81,2011-07
CS5650,6/14/2011,0,6,62,2011-06
CS3100,5/9/2014,0,5,87,2014-05
CS3332,12/30/2014,0,12,81,2014-12
CS5187,2/26/2012,0,2,48,2012-02
CS5952,6/5/2011,0,6,99,2011-06
CS1471,9/3/2011,0,9,58,2011-09
CS5181,4/3/2012,0,4,96,2012-04
CS1590,9/7/2014,0,9,63,2014-09
CS3819,6/18/2014,0,6,36,2014-06
CS2356,6/5/2013,0,6,47,2013-06
CS2600,10/26/2012,0,10,92,2012-10
CS2311,12/14/2013,1,12,38,2013-12
CS1749,2/25/2013,0,2,64,2013-02
CS1164,9/22/2011,0,9,70,2011-09
CS5367,12/5/2011,1,12,70,2011-12
CS4735,5/1/2012,0,5,43,2012-05
CS3475,2/21/2012,1,2,92,2012-02
CS1255,12/20/2011,0,12,49,2011-12
CS5709,6/6/2013,0,6,55,2013-06
CS5467,5/21/2011,0,5,67,2011-05
CS3568,3/28/2014,0,3,83,2014-03
CS4388,10/21/2013,0,10,67,2013-10
CS3251,10/3/2011,0,10,47,2011-10
CS1959,8/20/2013,1,8,96,2013-08
CS1244,7/14/2011,0,7,46,2011-07
CS4205,12/13/2012,0,12,44,2012-12
CS1201,1/20/2014,0,1,98,2014-01
CS1316,5/21/2011,0,5,53,2011-05
CS4694,7/21/2012,0,7,103,2012-07
CS5703,3/2/2012,0,3,63,2012-03
CS1562,6/6/2012,0,6,47,2012-06
CS3501,8/14/2011,1,8,83,2011-08
CS1233,6/10/2012,1,6,93,2012-06
CS5919,3/5/2013,0,3,55,2013-03
CS6092,1/27/2014,0,1,45,2014-01
CS4782,4/24/2013,0,4,84,2013-04
CS1523,11/24/2013,0,11,100,2013-11
CS5465,9/25/2012,0,9,75,2012-09
CS4716,7/4/2011,0,7,37,2011-07
CS5275,11/4/2013,0,11,48,2013-11
CS2652,8/25/2014,1,8,81,2014-08
CS4237,2/2/2012,0,2,35,2012-02
CS3911,7/29/2014,0,7,49,2014-07
CS4371,1/25/2014,0,1,62,2014-01
CS3165,3/20/2014,0,3,62,2014-03
CS3293,6/14/2012,0,6,68,2012-06
CS4653,2/14/2013,0,2,44,2013-02
CS3431,9/10/2011,0,9,44,2011-09
CS5415,12/10/2013,0,12,95,2013-12
CS2843,5/27/2012,0,5,68,2012-05
CS2729,10/15/2011,0,10,54,2011-10
CS4975,11/6/2014,0,11,53,2014-11
CS5207,12/20/2011,0,12,57,2011-12
CS3782,7/4/2013,1,7,46,2013-07
CS5186,10/23/2012,0,10,45,2012-10
CS4368,7/19/2014,0,7,40,2014-07
CS2269,12/5/2013,0,12,36,2013-12
CS5532,12/27/2014,0,12,45,2014-12
CS3355,4/24/2014,0,4,43,2014-04
CS1551,1/8/2012,0,1,98,2012-01
CS4103,6/19/2014,0,6,98,2014-06
CS5464,11/7/2014,0,11,58,2014-11
CS4086,3/23/2013,0,3,43,2013-03
CS3296,1/21/2012,0,1,42,2012-01
CS4023,2/1/2014,0,2,83,2014-02
CS2685,10/30/2013,0,10,96,2013-10
CS3508,1/26/2012,0,1,90,2012-01
CS1438,2/8/2015,0,2,94,2015-02
CS1399,11/13/2012,1,11,45,2012-11
CS2897,8/6/2013,0,8,81,2013-08
CS3826,3/29/2014,0,3,98,2014-03
CS1527,10/15/2014,0,10,104,2014-10
CS3414,1/13/2012,0,1,93,2012-01
CS2505,10/17/2012,0,10,96,2012-10
CS5482,11/14/2013,1,11,68,2013-11
CS4425,11/16/2013,0,11,68,2013-11
CS1123,10/21/2013,0,10,46,2013-10
CS1442,4/20/2014,0,4,89,2014-04
CS3572,1/17/2014,1,1,63,2014-01
CS5630,6/19/2013,1,6,68,2013-06
CS5522,12/28/2012,0,12,79,2012-12
CS5624,7/5/2011,0,7,56,2011-07
CS3688,3/1/2015,0,3,36,2015-03
CS3511,11/4/2012,0,11,86,2012-11
CS4094,12/27/2012,0,12,99,2012-12
CS3617,9/12/2012,0,9,62,2012-09
CS5387,12/15/2013,0,12,77,2013-12
CS2666,8/26/2011,0,8,75,2011-08
CS1865,12/2/2014,1,12,93,2014-12
CS3701,7/18/2011,0,7,76,2011-07
CS2942,7/7/2012,0,7,52,2012-07
CS5775,11/27/2012,0,11,77,2012-11
CS4873,7/11/2011,0,7,54,2011-07
CS5813,11/5/2012,0,11,61,2012-11
CS3472,8/26/2011,0,8,57,2011-08
CS2026,6/24/2012,1,6,64,2012-06
CS4181,7/23/2012,0,7,49,2012-07
CS3154,6/23/2012,0,6,37,2012-06
CS1752,5/25/2014,0,5,68,2014-05
CS1634,8/15/2014,0,8,103,2014-08
CS3454,7/23/2011,0,7,64,2011-07
CS2678,8/25/2011,0,8,43,2011-08
CS2743,10/1/2012,0,10,92,2012-10
CS5171,3/10/2015,0,3,53,2015-03
CS3807,6/17/2012,0,6,98,2012-06
CS5310,3/9/2015,0,3,52,2015-03
CS1629,9/24/2014,0,9,53,2014-09
CS1900,9/14/2013,1,9,41,2013-09
CS2255,4/24/2014,0,4,83,2014-04
CS1708,8/28/2014,1,8,95,2014-08
CS3607,6/26/2011,0,6,73,2011-06
CS2013,11/20/2014,0,11,54,2014-11
CS2900,11/8/2011,0,11,102,2011-11
CS3336,8/12/2012,0,8,53,2012-08
CS2018,9/2/2012,0,9,68,2012-09
CS4938,5/9/2014,0,5,86,2014-05
CS3408,7/23/2014,0,7,35,2014-07
CS2998,2/8/2013,0,2,47,2013-02
CS6034,1/4/2013,0,1,71,2013-01
CS5522,10/5/2014,0,10,82,2014-10
CS3807,1/2/2014,0,1,41,2014-01
CS1824,10/31/2011,0,10,59,2011-10
CS4067,10/1/2013,0,10,90,2013-10
CS5909,4/23/2014,0,4,44,2014-04
CS3476,10/13/2013,0,10,64,2013-10
CS5157,5/11/2013,0,5,96,2013-05
CS2390,5/24/2012,0,5,78,2012-05
CS4022,11/20/2012,0,11,93,2012-11
CS5444,11/3/2013,0,11,72,2013-11
CS4612,6/11/2011,0,6,42,2011-06
CS3729,9/11/2013,0,9,43,2013-09
CS2427,3/15/2015,0,3,89,2015-03
CS2551,6/18/2014,1,6,80,2014-06
CS3741,3/20/2012,0,3,102,2012-03
CS5779,5/13/2013,0,5,93,2013-05
CS1219,7/29/2012,0,7,39,2012-07
CS3847,1/29/2013,0,1,69,2013-01
CS5992,3/18/2013,0,3,71,2013-03
CS4807,12/22/2014,0,12,61,2014-12
CS2065,5/13/2014,0,5,38,2014-05
CS1803,5/18/2014,1,5,87,2014-05
CS4706,7/31/2014,0,7,78,2014-07
CS5643,7/23/2013,0,7,66,2013-07
CS3477,11/17/2012,0,11,55,2012-11
CS3108,2/18/2012,0,2,46,2012-02
CS2474,8/22/2014,0,8,83,2014-08
CS4630,7/26/2014,0,7,68,2014-07
CS5779,9/3/2013,0,9,83,2013-09
CS2736,11/13/2014,0,11,73,2014-11
CS2287,12/15/2011,0,12,76,2011-12
CS5546,6/4/2011,0,6,62,2011-06
CS1267,8/30/2011,0,8,52,2011-08
CS5311,3/4/2012,0,3,53,2012-03
CS2214,9/24/2011,0,9,64,2011-09
CS3469,7/18/2013,0,7,90,2013-07
CS3029,9/10/2012,0,9,55,2012-09
CS1759,8/1/2012,1,8,90,2012-08
CS3190,8/13/2012,0,8,55,2012-08
CS4375,5/25/2011,0,5,41,2011-05
CS3105,8/24/2012,1,8,48,2012-08
CS5520,9/6/2012,0,9,58,2012-09
CS2275,2/14/2015,0,2,44,2015-02
CS2250,9/22/2013,0,9,42,2013-09
CS3346,2/9/2013,0,2,102,2013-02
CS3978,11/20/2012,0,11,79,2012-11
CS1825,6/6/2013,0,6,101,2013-06
CS2534,10/11/2012,0,10,104,2012-10
CS2382,2/26/2012,0,2,91,2012-02
CS5000,12/25/2014,0,12,69,2014-12
CS3013,3/13/2012,0,3,61,2012-03
CS3205,6/25/2013,0,6,100,2013-06
CS4498,10/12/2014,0,10,46,2014-10
CS1463,11/8/2014,0,11,68,2014-11
CS5444,12/31/2011,0,12,41,2011-12
CS3571,10/8/2011,0,10,83,2011-10
CS2546,5/21/2014,0,5,65,2014-05
CS2789,3/4/2013,0,3,36,2013-03
CS5971,12/22/2011,0,12,72,2011-12
CS1855,1/4/2012,0,1,43,2012-01
CS5860,8/27/2011,0,8,44,2011-08
CS1595,5/6/2012,0,5,57,2012-05
CS4125,5/4/2012,0,5,103,2012-05
CS5751,4/3/2014,0,4,75,2014-04
CS2793,8/31/2013,0,8,69,2013-08
CS5618,12/1/2012,0,12,41,2012-12
CS1614,10/27/2012,0,10,51,2012-10
CS4564,5/13/2014,0,5,56,2014-05
CS1357,6/21/2014,0,6,57,2014-06
CS5050,7/18/2012,0,7,76,2012-07
CS1143,10/3/2011,1,10,99,2011-10
CS4065,8/7/2012,0,8,39,2012-08
CS2277,3/10/2013,0,3,54,2013-03
CS5730,9/27/2013,0,9,82,2013-09
CS4193,8/18/2014,0,8,59,2014-08
CS2401,4/10/2013,0,4,38,2013-04
CS2682,9/8/2011,1,9,83,2011-09
CS4692,11/28/2013,0,11,72,2013-11
CS1811,4/13/2013,0,4,53,2013-04
CS2748,6/13/2012,1,6,74,2012-06
CS2881,5/13/2013,0,5,69,2013-05
CS2317,3/2/2012,0,3,69,2012-03
CS1145,7/8/2014,1,7,88,2014-07
